departement;nom;adresse_1;adresse2;adresse3;code_postal;ville;email;telephone;fax;web;wgs84
92;Auditorium de l'Ecole de danse;Opéra national de Paris;20, allée Danse;;92000;Nanterre;;01 40 01 80 00;;;48.8944995,2.2211213
92;La Cave à Théâtre;58 rue d'Estienne d'Orves;;;92700;Colombes;;01 47 80 92 19;;;48.9206031,2.2472488
93;Bibliothèque centrale Robert-Desnos;14 boulevard Rouget-de-Lisle;;;93100;Montreuil;;01 48 70 64 55;;http://bib.montreuil.free.fr/;48.8615182,2.4407149
93;Café Culturel de Saint-Denis;15 rue Gisquet;;;93200;Saint-Denis;adm.cafeculturel@gmail.com;01 42 43 96 11;01 42 43 96 11;http://www.cafeculturel.org;48.9384654,2.346986
94;Fondation nationale des arts graphiques et plastiques;Maison d'art Bernard Anthonioz;16 rue Charles VII;;94130;Nogent-sur-Marne;maison-dart-bernard-anthonioz@wanadoo.fr;01 48 71 90 07;01 48 71 84 67;http://www.maisondart.fr;48.8363009,2.4869972
94;Centre artistique El Duende;86 rue Marat;;;94200;Ivry-Sur-Seine;alephc@wanadoo.fr;01 46 71 52 29;;http://www.compagniealeph.com;48.8071555,2.3910771
95;Bibliothèque Intercommunale Jean Jaurès à Villiers-le-Bel;4 Rue Léon Blum;;;95400;Villiers-le-Bel;jbmarchesi@agglo-valdefrance.fr;01 39 85 82 20;;http://www.agglo-valdefrance.fr/;49.003917,2.4126353
78;Espace Jean Racine;rue Ditte;;;78470;Saint-Rémy-les-Chevreuse;;01 30 47 05 00;;;48.7036538,2.0792845
91;Médiathèque Louis-Aragon à Morsang-sur-Orge;Château de Morsang;;;91390;Morsang-sur-Orge;mediatheque@ville-morsang.fr;01 69 72 20 33;;http://www.morsang.fr/;48.6645101,2.3514925
91;Médiathèque de Vert-le-Grand;27 rue de la poste;;;91810;Vert-le-Grand;bmvlg@wanadoo.fr;01 64 56 90 93;;;48.5700107,2.3599969
94;Service culturel;58/60 avenue Raspail;;;94250;Gentilly;;01 41 24 27 10;01 41 24 27 19;http://www.ville-gentilly.fr/sport-culture/culture/votre-service-culturel/;48.81323219999999,2.3471364
94;Théâtre municipal René Panhard;Avenue de la République;;;94320;Thiais;;01 48 92 42 38;01 48 92 42 38;;48.77193150000001,2.3975934
95;Maison de quartier des Linandes;Place des Linandes;;;95000;Cergy;accueil.mqnord@ville-cergy.fr;01 34 33 77 90;01 30 32 37 41;;49.0441915,2.0693659
95;Espace Culturel Michel Poniatowski;1, chemin Pierre Terver;;;95290;L'Isle-Adam;;01 34 08 55 55;;http://www.ville-isle-adam.fr/sedivertir/index.php?p=6#espace_cult;49.1191559,2.214639
95;Bibliothèque Albert Camus à Eragny;Rue du Commerce;;;95610;Eragny-sur-Oise;;01 30 37 26 21;;http://www.bibaglo.org/;49.0184303,2.0987004
75;Théâtre du Palais Royal;38, rue Montpensier;;;75001;Paris 01;tpr@theatrepalaisroyal.com;01 42 97 59 76;01 42 61 42 50;http://www.theatrepalaisroyal.com;48.86610169999999,2.3374867999999998
75;Poche Montparnasse;75, boulevard du Montparnasse;;;75006;Paris 06;montparnasse.theatre-de-poche@wanadoo.fr;01 45 48 92 97;01 42 84 12 91;;48.8436849,2.3251231
75;Centre Culturel de Taipei à Paris;78 rue de l'université;;;75007;Paris 07;contact@ccacctp.org;01 44 39 88 66;01 44 39 88 79;http://www.ccacctp.org/;48.85918729999999,2.3247598
75;Théâtre Saint-Georges;51, rue Saint-Georges;;;75009;Paris 09;admi@theatre-saint-georges.com;01 48 78 74 37;01 45 26 98 00;http://www.theatre-saint-georges.com;48.8782332,2.3373477
75;La Maison des métallos;94, rue Jean-Pierre Timbaud;;;75011;Paris 11;;01 48 05 88 27;01 48 05 88 21;http://www.maisondesmetallos.org;48.8677178,2.377904
75;Le China;50, rue de Charenton;;;75012;Paris 12;communication@lechina.eu;01 43 46 22 05 (Simon Touchard);;http://www.lechina.eu/;48.8499321,2.3738641
75;Théâtre Hébertot;78 bis, boulevard des Batignolles;;;75017;Paris 17;theatre.hebertot@wanadoo.fr;01 43 87 23 23;01 42 93 72 39;http://www.theatrehebertot.com;48.882011,2.319026
75;Théâtre de Dix-Heures;36, boulevard de Clichy;;;75018;Paris 18;contact@dix-heures.net;01 46 06 10 17;;http://www.dix-heures.net;48.8828639,2.3363746
75;Centre d'animation Mathis;15, rue Mathis;;;75019;Paris 19;camathis@laligue.org;01 40 34 50 80;;;48.8907598,2.3749563
75;Kiron Espace;10, rue La Vacquerie;;;75011;Paris 11;contact@kiron.fr;01 44 64 11 50;01 43 73 55 10;http://www.kiron.fr;48.8579917,2.3852271
75;Théâtre 13;103 A, boulevard Auguste Blanqui;;;75013;Paris 13;contact@theatre13.com;01 45 88 62 22;01 45 89 42 41;http://www.theatre13.com;48.8303701,2.3456968
77;Espace La Goelette;Place de l’église;;;77165;Saint-Soupplets;espacelagoelette@orange.fr;01 60 61 53 40;;;49.0035533,2.7684378
78;Théâtre Alexandre Dumas;Jardin des Arts;Place André-Malraux;;78108;Saint-Germain-en-Laye Cedex;theatre@saintgermainenlaye.fr;01 30 87 07 07;01 30 87 06 60;http://www.tad-saintgermainenlaye.fr;48.8970206,2.0955588
78;L'Onde, espace culturel de Vélizy-Villacoublay;8 bis, avenue Louis Bréguet;;;78140;Vélizy-Villacoublay;londe@londe.fr;01 34 58 03 35;01 34 58 03 36;http://www.londe.fr/;48.7820185,2.1789662
91;MJC-Théâtre Jean Gouin à Ris-Orangis;10 place Jacques Brel;;;91130;Ris-Orangis;mjcris@mjcris.org;01 69 02 13 20;01 69 02 13 21;http://www.mjcris.org;48.65571079999999,2.4086781
93;Espace 93 Victor Hugo;3, place de l'Orangerie;;;93390;Clichy-sous-Bois;espace93@clichysousbois.fr;01 43 88 22 36;;http://www.clichy-sous-bois.fr;48.911041,2.547142
93;Médiathèque Glarner;43, avenue du capitaine Glarner;;;93400;Saint-Ouen;dtournes@mairie-saint-ouen.fr;01 40 11 68 18;;;48.9040054,2.3292788
95;Espace Sarah Bernhardt;82, boulevard Paul Vaillant-Couturier;;;95190;Goussainville;claudine.elies@ville-goussainville.fr;01 39 88 96 60;01 34 38 99 38;;49.0324195,2.4714933
93;Centre Culturel Communal de Pierrefitte;43 boulevard Jean Mermoz;;;93380;Pierrefitte-sur-Seine;cccpierrefitte@wanadoo.fr;01 48 21 56 37;01 48 29 61 14;http://cccp.pierrefitte93.fr/cccp/;48.9661021,2.3637175
75;Odéon - Théâtre de l'Europe;2, rue Corneille;;;75006;Paris 06;odeon@theatre-odeon.fr;01 44 85 40 00;;http://www.theatre-odeon.fr;48.849561,2.338714
75;Théâtre du Rond-Point;2 bis, avenue Franklin Roosevelt;;;75008;Paris 08;;01 44 95 98 00;01 40 75 04 48;http://www.theatredurondpoint.fr;48.867725,2.3108779999999998
75;Bibliothèque Chaptal à Paris;26 rue Chaptal;;;75009;Paris 09;bibliotheque.chaptal@paris.fr;01 49 70 92 80;;;48.8811255,2.3323381
75;Le Bistrot blanc;52, rue Blanche;;;75009;Paris 09;bistroblanc@aol.com;01 49 95 01 75;;;48.88022220000001,2.3315307
75;Les Disquaires;6, rue des Taillandiers;;;75011;Paris 11;;01 40 21 94 60;;http://www.lesdisquaires.com/;48.8538795,2.3755058
78;Espace Gérard Philipe de Sartrouville;Rue Louise Michel;;;78500;Sartrouville;;;;http://www.theatre-sartrouville.com;48.936785,2.1627192
92;Conservatoire à rayonnement régional de Boulogne-Billancourt;22, rue de la Belle Feuille;;;92100;Boulogne-Billancourt;;01 41 31 83 44;01 41 31 83 24;http://www.bb-cnr.com/;48.837042,2.2436461
92;Théâtre Jean Arp;22, rue Paul Vaillant-Couturier;;;92140;Clamart;theatrearp@clamart.fr;01 41 90 17 02;01 41 90 17 09;http://www.theatrearp.com;48.80247550000001,2.2637817
92;Centre Culturel Sidney Bechet de Garches;86 grande rue;;;92380;Garches;centre.culturel@mairie-de-garches.fr;01 47 41 39 32;;http://www.ville-garches.fr/index.php?option=com_content&task=view&id=39&Itemid=66;48.844027,2.1890681
94;Centre des Bords de Marne;2, rue de la Prairie;;;94170;Le Perreux-sur-Marne;accueil@cdbm.org;01 43 24 54 28;01 48 71 21 41;http://www.cdbm.org/;48.8469116,2.5090468
94;Médiathèque de Chennevières-sur-Marne;10 Avenue du Maréchal Leclerc;;;94433;Chennevières-sur-Marne;dominique.klusiewicz@villechennevieres.fr;01 45 94 74 80;;http://www.mairie-chennevieres.fr/;48.7963846,2.5317431
77;Maison des arts et des loisirs de tous;Espace Culturel de la Ferme du Plateau;101 rue de Paris;;77220;Tournan-en-Brie;contacts@malt77.com;;;http://www.malt77.com/;48.7388249,2.7521652
77;Théâtre municipal de Fontainebleau;Rue Dénécourt;;;77300;Fontainebleau;theatre.billetterie@fontainebleau.fr;01 64 69 05 91;01 64 22 06 48;;48.4033063,2.6986034
77;Palais des Rencontres;rue Pierre de Coubertin;;;77430;Champagne-sur-Seine;;01 64 69 59 35;;;48.398362,2.805565
75;Bibliothèque Valeyre à Paris;24 rue de Rochechouart;;;75009;Paris 09;bibliotheque.valeyre@paris.fr;01 42 85 27 56;;;48.8781077,2.3449333
75;L'Étoile du Nord;16, rue Georgette Agutte;;;75018;Paris 18;contact@etoiledunord-theatre.com;01 42 26 47 47;01 42 26 63 98;http://www.etoiledunord-theatre.com;48.8954707,2.3329044
75;Espace Périphérique;211, avenue Jean Jaurès;;;75935;Paris 19;espaceperipherique@villette.com;01 40 03 72 83;01 40 03 72 84;;48.8866647,2.3844281
78;Médiathèque du Canal à Montigny-le-Bretonneux;Quai François Truffaut;;;78180;Montigny-le-Bretonneux;mediatheque-canal@agglo-sqy.fr;01 30 96 96 00;01 30 96 96 30;http://www.mediatheques.agglo-sqy.fr/les-mediatheques/les-mediatheques/canal/;48.78279999999999,2.041696
78;Bibliothèque Municipale de Saint-Léger-en-Yvelines;6 place de la Mairie;;;78610;Saint-Léger-en-Yvelines;stleger-bibliotheque@orange.fr;;;http://saint-leger-bibliotheque.over-blog.com/;48.7212887,1.7657294000000001
91;Médiathèque Condorcet à Bondoufle;1 rue de La Poste;;;91070;Bondoufle;;01 60 86 44 01;;http://www.agglo-evry.fr/La-Culture/Le-reseau-des-mediatheques/infrastructure/Mediatheque-Condorcet;48.613796,2.3770861
92;Théâtre André Malraux de Rueil-Malmaison;Place des Arts;BP 135;;92504;Rueil-Malmaison Cedex;tamrueil@aol.com;01 41 39 07 74;01 47 08 24 47;http://www.tam.fr;48.8802004,2.1836818
93;Médiathèque Paul Eluard à Aubervilliers;30, rue Gaëtan Lamy;;;93300;Aubervilliers;marion.degueurse-Giuliani@plainecommune.fr;01 48 34 87 21;;http://www.mediatheques-plainecommune.fr/;48.9164428,2.3687847
93;Espace des Arts - Salle Philippe Noiret;Place Charles de Gaulle;;;93320;Les Pavillons-sous-Bois;espacedesarts@wanadoo.fr;01 41 55 12 80;01 48 02 15 30;http://www.cecas.net;48.901269,2.477685
93;Salle Jean Vilar à L'Île-Saint-Gervais;3, rue Lénine;;;93450;L'Île-Saint-Denis;;01 49 22 11 09;01 49 22 11 48;;48.9353,2.340172
94;MJC de Fresnes;2 avenue du Parc des sports;;;94260;Fresnes;contact@mjcfresnes.org;01 46 68 71 62;;http://mjcfresnes.org/;48.7527321,2.3134144
95;Ermont-en-scènes;Théâtre Pierre Fresnay 3, rue Saint-Flaive;Théâtre de L'Aventure 1 rue Gambetta;;95120;Ermont;ermont-sur-scenes@ville-ermont.fr;01 34 44 03 80;01 34 44 03 89;;48.9998102,2.2569366
95;Centre culturel - Théâtre de Jouy;96 avenue des Bruzacques;;;95280;Jouy-le-Moutier;centreculturel@jouylemoutier.fr;01 34 43 38 00;01 30 38 41 05;http://www.jouylemoutier.fr;49.0115872,2.0436084
75;Église Saint-Eustache;2 impasse Saint-Eustache;;;75001;Paris 01;paroisse@saint-eustache.org;01 42 36 31 05;01 42 33 77 87;http://www.saint-eustache.org/vie-artistique.php;48.86339299999999,2.345099
91;Centre culturel Georges Brassens de Vigneux-sur-Seine;1 bis rue du Maréchal Leclerc;;;91270;Vigneux-sur-Seine;;;;;48.70764399999999,2.424824
92;Festival Parades;Mairie de Nanterre;Direction du Développement Culturel;10, rue des Anciennes Mairies;92000;Nanterre;parades@mairie-nanterre.fr;01 41 37 94 21;;;48.892085,2.207145
93;Théâtre des Bergeries;5 rue Jean Jaurès;;;93130;Noisy-le-Sec;theatredesbergeries@noisylesec.fr;01 49 42 67 17;01 48 46 10 70;http://www.letheatredesbergeries.fr;48.89065,2.4534196
93;Conservatoire de musique et de danse à rayonnement départemental d'Aulnay-sous-Bois;12 rue de Sevran;;;93600;Aulnay-sous-Bois;crd@aulnay-sous-bois.com;01 48 79 65 21;;http://www.aulnay-sous-bois.fr;48.9410347,2.4997259
95;Auditorium de Coulanges;Ferme de Coulanges;4 rue Saint-Nicolas;;95500;Gonesse;dacgonesse@mairie-gonesse.fr;;;http://www.ville-gonesse.fr;48.9843601,2.4479889
75;Théâtre de la Madeleine;19, rue de Surène;;;75008;Paris 08;contact@theatremadeleine.com;01 42 65 06 28;01 42 66 27 80;http://www.theatremadeleine.com;48.8709956,2.3205643
75;Centre audiovisuel Simone de Beauvoir;28 place Saint-Georges;;;75009;Paris 09;developpement@centre-simone-de-beauvoir.com;01 53 32 75 08;;http://www.centre-simone-de-beauvoir.com/;48.8786538,2.3378778000000002
75;Espace Château-Landon théâtre;31, rue de Château-Landon;;;75010;Paris 10;information-cl@crl10.net;01 46 07 84 12;01 46 07 08 73;http://www.chateaulandon.com;48.883307,2.363922
78;Ecole nationale de musique, danse et théâtre de Mantes-la-Jolie;12 boulevard Calmette;;;78200;Mantes-la-Jolie;accueil@enm-mantes.fr;01 34 77 88 88;01 34 77 88 77;http://www.enm-mantes.fr/;48.9848045,1.7135208
78;Bibliothèque de Viroflay;74 avenue du général Leclerc;;;78220;Viroflay;viroculture@yahoo.fr;01 39 24 34 40;01 39 24 80 06;http://ville-viroflay.fr;48.80429530000001,2.176866
93;Théâtre au fil de l'eau;20, rue Delizy;;;93500;Pantin;;01 48 46 35 17;;http://www.ville-pantin.fr;48.8953221,2.409693
95;Médiathèque Joseph Kessel à Groslay;32 rue du Général Leclerc;;;95410;Groslay;bibliotheque.groslay@wanadoo.fr;01 39 83 91 58;;http://www.cavam-biblio.fr/;48.9865133,2.3458907
95;Maison de quartier de la Challe;place de la Challe;;;95610;Eragny-sur-Oise;;01 34 48 51 89;;;49.018737,2.099649
94;Centre culturel de Sucy;Ferme de Grand Val;27-29 rue du Grand-Val;;94370;Sucy-en-Brie;centre-culturel1@ville-sucy.fr;01 45 90 25 12;01 45 90 71 78;http://www.ville-sucy.fr/Sport-Culture-Associations/Vie-culturelle/Le-Centre-culturel;48.7753862,2.5201763
78;La Maison de l'Étang;4 rue de l'Étang;;;78430;Louveciennes;culturecom@mairie-louveciennes.fr;01 39 69 65 71;;http://www.mairie-louveciennes.fr;48.8588441,2.1154921
92;Maison de quartier Daniel Ferry;14 boulevard Jules Mansard;;;92000;Nanterre;;;;;48.8981675,2.2115115
92;Théâtre Nanterre-Amandiers;7 avenue Pablo Picasso;;;92000;Nanterre;th@amandiers.com;01 46 14 70 70;01 46 14 70 49;http://www.nanterre-amandiers.com;48.8928822,2.2134768
93;Espace jeunesse Guy Môquet;119 avenue Paul-Vaillant Couturier;;;93120;La Courneuve;espace.jeunesse.guy.moquet@ville-la-courneuve.fr;01 48 36 24 07;;;48.9239166,2.4139361
75;Théâtre André Bourvil;13, rue des Boulets;;;75011;Paris 11;;;;;48.8500288,2.3908636
75;Théâtre Tristan Bernard;64, rue du Rocher;;;75008;Paris 08;tristan.bernard@akeonet.com;01 42 93 65 36;01 45 22 64 86;http://www.theatretristanbernard.fr/;48.8787674,2.3192052
75;La Scène du Canal / Espace Jemmapes;116, quai de Jemmapes;;;75010;Paris 10;www.myspace.com/espacejemmapes;;;http://www.jemmapes.com;48.8748413,2.3637445
75;La Générale Nord-Est;14, avenue Parmentier;;;75011;Paris 11;contact@lagenerale.fr;;;http://lagenerale.fr/;48.85952469999999,2.3794159
75;Espace Paris Plaine;13 rue du Général Guillaumat;;;75015;Paris 15;espaceparisplaine@orange.fr;01 40 43 01 82;01 42 50 47 77;http://www.espaceparisplaine.com/;48.8279165,2.2929615
94;Auditorium Jean-Pierre Miquel;98 rue de Fontenay;;;94300;Vincennes;;01 53 66 16 70;;http://www.vincennes.fr/Culture-sports-loisirs/Culture/;48.84811149999999,2.4394968
78;Théâtre de Fontenay;Place du 8-Mai-1945;;;78330;Fontenay-le-Fleury;bienvenue@theatredefontenay.com;01 30 07 10 50;01 30 45 42 52;http://www.theatredefontenay.com;48.7854533,2.0563093
91;MJC-Centre des Musiques et Danses Traditionnelles;10, place Jacques-Brel;;;91130;Ris-Orangis;mjcris@mjcris.org;01 69 02 13 20;01 69 02 13 21;http://www.mjcris.org/;48.65571079999999,2.4086781
91;Chapelle du Domaine de Soucy;;;;91640;Fontenay-les-Briis;;;;;48.619736,2.155453
92;Médiathèque centre-ville de Issy-les-Moulineaux;33 rue du gouverneur général Eboué;;;92130;Issy-les-Moulineaux;;01 41 23 80 69;;;48.82614599999999,2.270112
92;Les Gémeaux, scène nationale;49 avenue Georges-Clemenceau;;;92330;Sceaux;;01 46 60 05 64;01 46 61 54 55;;48.7839855,2.3065537
92;L'Avant Seine - Théâtre de Colombes;88 rue Saint-Denis;;;92700;Colombes;courrier@lavant-seine.com;01 56 05 86 58;01 56 05 86 41;http://www.lavant-seine.com/;48.924437,2.2513517
75;Théâtre du Châtelet;Place du Châtelet;;;75001;Paris 01;;01 40 28 28 00;;http://www.chatelet-theatre.com;48.8574799,2.347244
75;Galerie Emmanuel Perrotin;76, rue de Turenne;;;75003;Paris 03;info@perrotin.com;01 42 16 79 79;01 42 16 79 74;http://www.galerieperrotin.com;48.86053039999999,2.3646096
75;Institut polonais;31 rue Jean Goujon;;;75008;Paris 08;info@institutpolonais.fr;01 53 93 90 10;01 45 62 07 90;http://www.institutpolonais.fr/;48.865405,2.3048349999999997
75;Théâtre des Nouveautés;24, boulevard Poissonnière;;;75009;Paris 09;theatredesnouv@wanadoo.fr;01 47 70 52 77;01 45 23 30 37;http://www.theatredesnouveautes.fr/;48.871425,2.3448729999999998
75;Théâtre Antoine Simone Berriau;14, boulevard de Strasbourg;;;75010;Paris 10;theatre.antoine@wanadoo.fr;01 42 08 46 28;01 42 08 38 40;http://www.theatre-antoine.com;48.870587,2.355182
77;La Rotonde, Scène nationale de Sénart;Place du 14 Juillet 1789;;;77550;Moissy-Cramayel;;;;http://www.scenenationale-senart.com;48.628124,2.590005
78;Bibliothèque Porchefontaine à Versailles;86 rue Yves Le Coz;;;78000;Versailles;;01 39 50 60 03;;http://www.bibliotheques.versailles.fr/;48.7945557,2.1548934
75;Centre culturel anatolie;77 rue Lafayette;;;75009;Paris 09;cca-anatolie@orange.fr;01 42 80 04 74;01 42 80 61 12;http://www.cca-anatolie.com;48.876389,2.345514
75;Laurette Théâtre;36, rue Bichat;;;75010;Paris 10;lelaurettetheatre@hotmail.fr;01 42 08 83 33;01 79 72 42 62;http://www.laurette-theatre.fr;48.8715661,2.3681149
75;Palais Omnisport de Paris Bercy;8, boulevard de Bercy;;;75012;Paris 12;;;;http://www.bercy.fr;48.8401275,2.3804432
75;Tréteaux de France;11 rue Yvon Villarceau;;;75116;Paris 16;treteaux@treteauxdefrance.com;01 45 01 91 32;01 45 01 69 37;http://www.treteauxdefrance.com/;48.8686964,2.2872631
78;La Petite entreprise;Avenue Jean Béranger;;;78160;Marly-le-Roi;lapetiteentreprise78@yahoo.fr;;01 39 16 03 55;http://www.lapetiteentreprise.net/;48.8689863,2.0996736
78;Théâtre Simone Signoret;12 place Auguste Romagné;;;78700;Conflans-Sainte-Honorine;theatre.signoret@wanadoo.fr;01 39 72 57 19 (administration);01 39 72 61 77;;48.9985103,2.0979748
91;Centre Jacques Prévert;Place Henri Barbusse;;;91560;Crosne;;;;;48.7030183,2.4299166
91;Bibliothèque Georges Brassens à saint-Vrain;24 rue de la Libération;;;91770;Saint-Vrain;bibliotheque.saintvrain@wanadoo.fr;01 64 56 19 87;;;48.54159019999999,2.3302574
94;Espace Gérard Philipe de Fontenay-sous-Bois;26 rue Gérard Philipe;;;94120;Fontenay-sous-Bois;espace_gerard.philipe@fontenay-sous-bois.fr;01 49 74 76 61;01 49 74 76 60;http://www.fontenayenscenes.fr;48.8511649,2.4692142
94;La Scène Watteau;1, place du Théâtre;;;94130;Nogent-sur-Marne;scenewatteau@wanadoo.fr;01 43 24 76 76;01 43 24 76 79;http://www.scenewatteau.fr;48.8384121,2.4935138
95;Bibliothèque Intercommunale Elsa Triolet de Garges-lès-Gonesse;Rue Jean-François Chalgrin;;;95140;Garges-lès-Gonesse;jbmarchesi@agglo-valdefrance.fr;01 39 93 82 83;;http://bibliotheques.agglo-valdefrance.fr/;48.9710548,2.4015181
95;Centre culturel Camille Claudel;Square Georgette Agutte;;;95210;Saint-Gratien;;01 39 89 31 18;;http://www.ville-saintgratien.fr;48.9617806,2.2854937
75;Opéra comique;1, place Boieldieu;;;75002;Paris 02;info@opera-comique.com;01 42 44 45 40;;http://www.opera-comique.com;48.8706772,2.3376408
75;Centre d'art et de culture de l'espace Rachi Guy de Rothschild;39, rue Broca;;;75005;Paris 05;;01 43 31 93 66;;http://www.cuture.juive.org;48.8379284,2.3478231
75;Le Bataclan;50, boulevard Voltaire;;;75011;Paris 11;;;;http://www.le-bataclan.com;48.863063,2.370815
75;La Vitrine;24, rue Moret;;;75011;Paris 11;;01 43 38 49 65;;http://www.ensapc.fr/lavitrine;48.8674299,2.3793208999999997
75;Centre culturel algérien;171 rue de la Croix-Nivert;;;75015;Paris 15;contact@cca-paris.com;01 45 54 95 31;01 44 54 95 31;http://www.cca-paris.com;48.8397081,2.2901289
75;Bibliothèque Batignolles à Paris;18 rue des Batignolles;;;75017;Paris 17;bibliotheque.batignolles@paris.fr;01 44 69 18 30;01 44 69 18 29;;48.8843495,2.3219934
75;Théâtre de Verre;17 rue de la Chapelle;;;75018;Paris 18;theatredeverre@hotmail.fr;09 52 68 84 16;;http://www.theatredeverre.fr/;48.8915686,2.3596921
